x,y,R,G,B,,
8,3,0,0,0,,
8,9,0,0,0,,
8,10,0,0,0,,
8,11,0,0,0,,
9,1,0,0,0,,
,,,,,,
,,,,,,
,,,,,,
1,1,0,0,0,,thisMapaVsechPismenNaVsechRadcich.json
1,2,0,0,0,,
2,1,0,0,0,,
2,2,0,0,0,,
2,3,0,0,0,,
2,4,0,0,0,,
2,5,0,0,0,,
3,4,0,0,0,,
3,5,0,0,0,,
3,6,0,0,0,,
3,7,0,0,0,,
4,7,0,0,0,,
4,8,0,0,0,,
4,9,0,0,0,,
4,10,0,0,0,,
4,14,0,0,0,,
4,15,0,0,0,,
5,8,0,0,0,,
5,9,0,0,0,,
5,10,0,0,0,,
5,11,0,0,0,,
5,12,0,0,0,,
5,13,0,0,0,,
5,14,0,0,0,,
6,8,0,0,0,,
6,9,0,0,0,,
6,10,0,0,0,,
6,11,0,0,0,,
7,5,0,0,0,,
7,6,0,0,0,,
7,7,0,0,0,,
7,8,0,0,0,,
7,9,0,0,0,,
8,2,0,0,0,,
8,3,0,0,0,,
8,4,0,0,0,,
8,5,0,0,0,,
8,6,0,0,0,,
9,1,0,0,0,,
,,,,,,
,,,,,,
,,,,,,
1,1,0,0,0,,thisMapaVsechPismenNaVsechRadcich.json
1,2,0,0,0,,
1,9,0,0,0,,
1,10,0,0,0,,
1,11,0,0,0,,
2,1,0,0,0,,
2,2,0,0,0,,
2,7,0,0,0,,
2,8,0,0,0,,
2,9,0,0,0,,
2,10,0,0,0,,
2,11,0,0,0,,
3,1,0,0,0,,
3,2,0,0,0,,
3,6,0,0,0,,
3,7,0,0,0,,
3,10,0,0,0,,
3,11,0,0,0,,
4,1,0,0,0,,
4,2,0,0,0,,
4,4,0,0,0,,
4,5,0,0,0,,
4,6,0,0,0,,
4,10,0,0,0,,
4,11,0,0,0,,
5,1,0,0,0,,
5,2,0,0,0,,
5,3,0,0,0,,
5,4,0,0,0,,
5,10,0,0,0,,
5,11,0,0,0,,
6,1,0,0,0,,
6,2,0,0,0,,
6,10,0,0,0,,
,,,,,,
,,,,,,
,,,,,,
1,2,0,0,0,,thisMapaVsechPismenNaVsechRadcich.json
1,3,0,0,0,,
1,4,0,0,0,,
1,5,0,0,0,,
1,6,0,0,0,,
1,7,0,0,0,,
1,8,0,0,0,,
2,1,0,0,0,,
2,2,0,0,0,,
2,4,0,0,0,,
2,5,0,0,0,,
2,8,0,0,0,,
2,9,0,0,0,,
3,1,0,0,0,,
3,4,0,0,0,,
3,5,0,0,0,,
3,9,0,0,0,,
4,1,0,0,0,,
4,4,0,0,0,,
4,5,0,0,0,,
4,9,0,0,0,,
4,10,0,0,0,,
5,1,0,0,0,,
5,4,0,0,0,,
5,5,0,0,0,,
5,9,0,0,0,,
5,10,0,0,0,,
6,1,0,0,0,,
6,4,0,0,0,,
6,5,0,0,0,,
6,9,0,0,0,,
6,10,0,0,0,,
7,1,0,0,0,,
7,2,0,0,0,,
7,4,0,0,0,,
7,5,0,0,0,,
7,9,0,0,0,,
8,2,0,0,0,,
8,3,0,0,0,,
8,4,0,0,0,,
8,5,0,0,0,,
,,,,,,
,,,,,,
,,,,,,
1,1,0,0,0,,thisMapaVsechPismenNaVsechRadcich.json
1,5,0,0,0,,
1,6,0,0,0,,
1,7,0,0,0,,
1,8,0,0,0,,
1,9,0,0,0,,
2,1,0,0,0,,
2,5,0,0,0,,
2,9,0,0,0,,
3,1,0,0,0,,
3,5,0,0,0,,
3,9,0,0,0,,
3,10,0,0,0,,
4,1,0,0,0,,
4,4,0,0,0,,
4,5,0,0,0,,
4,9,0,0,0,,
4,10,0,0,0,,
5,1,0,0,0,,
5,4,0,0,0,,
5,5,0,0,0,,
5,9,0,0,0,,
6,1,0,0,0,,
6,4,0,0,0,,
6,5,0,0,0,,
6,9,0,0,0,,
7,1,0,0,0,,
7,2,0,0,0,,
7,3,0,0,0,,
7,4,0,0,0,,
7,5,0,0,0,,
7,6,0,0,0,,
7,7,0,0,0,,
7,8,0,0,0,,
7,9,0,0,0,,
8,2,0,0,0,,
8,3,0,0,0,,
8,4,0,0,0,,
8,5,0,0,0,,
8,6,0,0,0,,
8,7,0,0,0,,
8,8,0,0,0,,
8,9,0,0,0,,
,,,,,,
,,,,,,
,,,,,,
1,1,0,0,0,,thisMapaVsechPismenNaVsechRadcich.json
1,2,0,0,0,,
2,1,0,0,0,,
2,2,0,0,0,,
2,3,0,0,0,,
2,4,0,0,0,,
2,5,0,0,0,,
3,4,0,0,0,,
3,5,0,0,0,,
3,6,0,0,0,,
3,7,0,0,0,,
3,8,0,0,0,,
4,8,0,0,0,,
4,9,0,0,0,,
4,10,0,0,0,,
4,11,0,0,0,,
5,9,0,0,0,,
5,10,0,0,0,,
5,11,0,0,0,,
6,8,0,0,0,,
6,9,0,0,0,,
6,10,0,0,0,,
7,5,0,0,0,,
7,6,0,0,0,,
7,7,0,0,0,,
8,1,0,0,0,,
8,2,0,0,0,,
8,3,0,0,0,,
8,4,0,0,0,,
9,1,0,0,0,,
9,2,0,0,0,,
9,3,0,0,0,,
9,4,0,0,0,,
10,4,0,0,0,,
10,5,0,0,0,,
10,6,0,0,0,,
10,7,0,0,0,,
11,8,0,0,0,,
11,9,0,0,0,,
11,10,0,0,0,,
12,9,0,0,0,,
12,10,0,0,0,,
12,11,0,0,0,,
13,9,0,0,0,,
13,10,0,0,0,,
13,11,0,0,0,,
14,5,0,0,0,,
14,6,0,0,0,,
14,7,0,0,0,,
14,8,0,0,0,,
15,1,0,0,0,,
15,2,0,0,0,,
15,3,0,0,0,,
15,4,0,0,0,,
15,5,0,0,0,,
16,1,0,0,0,,
,,,,,,
,,,,,,
,,,,,,
1,7,0,0,0,,thisMapaVsechPismenNaVsechRadcich.json
1,8,0,0,0,,
1,9,0,0,0,,
1,10,0,0,0,,
1,11,0,0,0,,
1,12,0,0,0,,
1,13,0,0,0,,
2,6,0,0,0,,
2,7,0,0,0,,
2,13,0,0,0,,
2,14,0,0,0,,
3,6,0,0,0,,
3,14,0,0,0,,
3,15,0,0,0,,
4,5,0,0,0,,
4,6,0,0,0,,
4,14,0,0,0,,
4,15,0,0,0,,
5,6,0,0,0,,
5,14,0,0,0,,
6,6,0,0,0,,
6,14,0,0,0,,
7,6,0,0,0,,
7,7,0,0,0,,
7,13,0,0,0,,
8,1,0,0,0,,
8,2,0,0,0,,
8,3,0,0,0,,
8,4,0,0,0,,
8,5,0,0,0,,
8,6,0,0,0,,
8,7,0,0,0,,
8,8,0,0,0,,
8,9,0,0,0,,
8,10,0,0,0,,
8,11,0,0,0,,
8,12,0,0,0,,
8,13,0,0,0,,
9,1,0,0,0,,
9,2,0,0,0,,
9,3,0,0,0,,
9,4,0,0,0,,
9,5,0,0,0,,
9,6,0,0,0,,
9,7,0,0,0,,
9,8,0,0,0,,
9,9,0,0,0,,
9,10,0,0,0,,
9,11,0,0,0,,
9,12,0,0,0,,
9,13,0,0,0,,
9,14,0,0,0,,
,,,,,,
,,,,,,
,,,,,,
1,3,0,0,0,,thisMapaVsechPismenNaVsechRadcich.json
1,4,0,0,0,,
1,5,0,0,0,,
1,6,0,0,0,,
1,7,0,0,0,,
1,8,0,0,0,,
1,9,0,0,0,,
2,2,0,0,0,,
2,3,0,0,0,,
2,9,0,0,0,,
2,10,0,0,0,,
3,2,0,0,0,,
3,10,0,0,0,,
3,11,0,0,0,,
4,1,0,0,0,,
4,2,0,0,0,,
4,10,0,0,0,,
4,11,0,0,0,,
5,2,0,0,0,,
5,10,0,0,0,,
6,2,0,0,0,,
6,10,0,0,0,,
7,3,0,0,0,,
7,9,0,0,0,,
7,10,0,0,0,,
8,3,0,0,0,,
8,4,0,0,0,,
8,5,0,0,0,,
8,6,0,0,0,,
8,7,0,0,0,,
8,8,0,0,0,,
8,9,0,0,0,,
8,10,0,0,0,,
8,11,0,0,0,,
8,12,0,0,0,,
8,13,0,0,0,,
8,14,0,0,0,,
8,15,0,0,0,,
9,1,0,0,0,,
9,2,0,0,0,,
9,3,0,0,0,,
9,4,0,0,0,,
9,5,0,0,0,,
9,6,0,0,0,,
9,7,0,0,0,,
9,8,0,0,0,,
9,9,0,0,0,,
9,10,0,0,0,,
9,11,0,0,0,,
9,12,0,0,0,,
9,13,0,0,0,,
9,14,0,0,0,,
,,,,,,
,,,,,,
,,,,,,
1,3,0,0,0,,thisMapaVsechPismenNaVsechRadcich.json
1,4,0,0,0,,
1,5,0,0,0,,
1,6,0,0,0,,
1,7,0,0,0,,
1,8,0,0,0,,
1,9,0,0,0,,
2,2,0,0,0,,
2,3,0,0,0,,
2,9,0,0,0,,
2,10,0,0,0,,
3,2,0,0,0,,
3,10,0,0,0,,
3,11,0,0,0,,
4,1,0,0,0,,
4,2,0,0,0,,
4,10,0,0,0,,
4,11,0,0,0,,
5,2,0,0,0,,
5,10,0,0,0,,
6,2,0,0,0,,
6,10,0,0,0,,
7,3,0,0,0,,
7,9,0,0,0,,
7,10,0,0,0,,
8,3,0,0,0,,
8,4,0,0,0,,
8,5,0,0,0,,
8,6,0,0,0,,
8,7,0,0,0,,
8,8,0,0,0,,
8,9,0,0,0,,
8,10,0,0,0,,
8,11,0,0,0,,
8,12,0,0,0,,
8,13,0,0,0,,
8,14,0,0,0,,
8,15,0,0,0,,
9,1,0,0,0,,
9,2,0,0,0,,
9,3,0,0,0,,
9,4,0,0,0,,
9,5,0,0,0,,
9,6,0,0,0,,
9,7,0,0,0,,
9,8,0,0,0,,
9,9,0,0,0,,
9,10,0,0,0,,
9,11,0,0,0,,
9,12,0,0,0,,
9,13,0,0,0,,
9,14,0,0,0,,
,,,,,,
,,,,,,
,,,,,,
1,1,0,0,0,,thisMapaVsechPismenNaVsechRadcich.json
1,2,0,0,0,,
1,3,0,0,0,,
1,4,0,0,0,,
1,5,0,0,0,,
1,6,0,0,0,,
1,7,0,0,0,,
1,8,0,0,0,,
1,9,0,0,0,,
1,10,0,0,0,,
1,11,0,0,0,,
1,12,0,0,0,,
1,13,0,0,0,,
1,14,0,0,0,,
1,15,0,0,0,,
2,3,0,0,0,,
2,4,0,0,0,,
2,5,0,0,0,,
2,6,0,0,0,,
2,7,0,0,0,,
2,8,0,0,0,,
2,9,0,0,0,,
2,10,0,0,0,,
2,11,0,0,0,,
2,12,0,0,0,,
2,13,0,0,0,,
2,14,0,0,0,,
2,15,0,0,0,,
3,3,0,0,0,,
3,9,0,0,0,,
3,10,0,0,0,,
4,2,0,0,0,,
4,10,0,0,0,,
5,2,0,0,0,,
5,10,0,0,0,,
6,1,0,0,0,,
6,2,0,0,0,,
6,10,0,0,0,,
6,11,0,0,0,,
7,1,0,0,0,,
7,2,0,0,0,,
7,10,0,0,0,,
7,11,0,0,0,,
8,2,0,0,0,,
8,3,0,0,0,,
8,9,0,0,0,,
8,10,0,0,0,,
9,3,0,0,0,,
9,4,0,0,0,,
9,5,0,0,0,,
9,6,0,0,0,,
9,7,0,0,0,,
9,8,0,0,0,,
,,,,,,
,,,,,,
,,,,,,
1,1,0,0,0,,thisMapaVsechPismenNaVsechRadcich.json
1,2,0,0,0,,
1,3,0,0,0,,
1,4,0,0,0,,
1,5,0,0,0,,
1,6,0,0,0,,
1,7,0,0,0,,
1,8,0,0,0,,
1,9,0,0,0,,
1,10,0,0,0,,
1,11,0,0,0,,
2,3,0,0,0,,
2,4,0,0,0,,
2,5,0,0,0,,
2,6,0,0,0,,
2,7,0,0,0,,
2,8,0,0,0,,
2,9,0,0,0,,
2,10,0,0,0,,
2,11,0,0,0,,
3,3,0,0,0,,
3,4,0,0,0,,
4,2,0,0,0,,
4,3,0,0,0,,
5,1,0,0,0,,
5,2,0,0,0,,
5,3,0,0,0,,
6,2,0,0,0,,
,,,,,,
,,,,,,
,,,,,,
1,2,0,0,0,,thisMapaVsechPismenNaVsechRadcich.json
1,3,0,0,0,,
1,4,0,0,0,,
1,5,0,0,0,,
1,10,0,0,0,,
2,2,0,0,0,,
2,5,0,0,0,,
2,6,0,0,0,,
2,10,0,0,0,,
2,11,0,0,0,,
3,1,0,0,0,,
3,2,0,0,0,,
3,5,0,0,0,,
3,6,0,0,0,,
3,10,0,0,0,,
3,11,0,0,0,,
4,1,0,0,0,,
4,2,0,0,0,,
4,6,0,0,0,,
4,10,0,0,0,,
4,11,0,0,0,,
5,2,0,0,0,,
5,6,0,0,0,,
5,7,0,0,0,,
5,10,0,0,0,,
6,2,0,0,0,,
6,7,0,0,0,,
6,8,0,0,0,,
6,9,0,0,0,,
,,,,,,
,,,,,,
,,,,,,
1,3,0,0,0,,thisMapaVsechPismenNaVsechRadcich.json
1,4,0,0,0,,
2,3,0,0,0,,
2,4,0,0,0,,
3,1,0,0,0,,
3,2,0,0,0,,
3,3,0,0,0,,
3,4,0,0,0,,
3,5,0,0,0,,
3,6,0,0,0,,
3,7,0,0,0,,
3,8,0,0,0,,
3,9,0,0,0,,
3,10,0,0,0,,
3,11,0,0,0,,
3,12,0,0,0,,
4,3,0,0,0,,
4,4,0,0,0,,
4,12,0,0,0,,
4,13,0,0,0,,
5,3,0,0,0,,
5,4,0,0,0,,
5,12,0,0,0,,
5,13,0,0,0,,
6,3,0,0,0,,
6,4,0,0,0,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
0,6,255,255,255,,thisMapaVsechPismenNaVsechRadcich.json
1,6,255,255,255,,
2,6,255,255,255,,
3,6,255,255,255,,
4,6,255,255,255,,
5,6,255,255,255,,
6,6,255,255,255,,
7,6,255,255,255,,
8,6,255,255,255,,
9,6,255,255,255,,
10,6,255,255,255,,
11,6,255,255,255,,
12,6,255,255,255,,
13,6,255,255,255,,
14,6,255,255,255,,
15,6,255,255,255,,
16,6,255,255,255,,
17,6,255,255,255,,
18,6,255,255,255,,
19,6,255,255,255,,
20,6,219,144,58,,
21,6,0,0,0,,
22,6,0,0,0,,
23,6,58,144,219,,
24,6,255,255,255,,
25,6,255,255,255,,
26,6,255,255,255,,
27,6,255,255,255,,
28,6,255,255,255,,
29,6,255,255,255,,
30,6,255,255,255,,
31,6,255,255,255,,
32,6,255,255,255,,
33,6,255,255,255,,
34,6,255,255,255,,
35,6,255,255,255,,
36,6,255,255,255,,
37,6,255,255,255,,
38,6,255,255,255,,
39,6,255,255,255,,
40,6,255,255,255,,
41,6,255,255,255,,
42,6,255,255,255,,
43,6,255,255,255,,
44,6,255,255,255,,
45,6,255,255,255,,
46,6,255,255,255,,
47,6,255,255,255,,
48,6,255,255,255,,
49,6,255,255,255,,
50,6,255,255,255,,
51,6,255,255,255,,
52,6,255,255,255,,
53,6,255,255,255,,
54,6,255,255,255,,
55,6,255,255,255,,
56,6,255,255,255,,
57,6,255,255,255,,
58,6,255,255,255,,
59,6,255,255,255,,
60,6,255,255,255,,
61,6,255,255,255,,
62,6,255,255,255,,
63,6,255,255,255,,
64,6,255,255,255,,
65,6,255,255,255,,
66,6,255,255,255,,
67,6,255,255,255,,
68,6,255,255,255,,
69,6,255,255,255,,
70,6,255,255,255,,
71,6,255,255,255,,
72,6,255,255,255,,
73,6,255,255,255,,
74,6,255,255,255,,
75,6,255,255,255,,
76,6,255,255,255,,
77,6,255,255,255,,
78,6,255,255,255,,
79,6,255,255,255,,
80,6,255,255,255,,
81,6,255,255,255,,
82,6,255,255,255,,
83,6,255,255,255,,
84,6,255,255,255,,
85,6,255,255,255,,
86,6,255,255,255,,
87,6,255,255,255,,
88,6,255,255,255,,
89,6,255,255,255,,
90,6,255,255,255,,
91,6,255,255,255,,
92,6,255,255,255,,
93,6,255,255,255,,
94,6,255,255,255,,
95,6,255,255,255,,
96,6,255,255,255,,
97,6,255,255,255,,
98,6,255,255,255,,
,,,,,,
,,,,,,
0,7,255,255,255,,thisMapaVsechPismenNaVsechRadcich.json
1,7,255,255,255,,
2,7,255,255,255,,
3,7,255,255,255,,
4,7,255,255,255,,
5,7,255,255,255,,
6,7,255,255,255,,
7,7,255,255,255,,
8,7,255,255,255,,
9,7,255,255,255,,
10,7,255,255,255,,
11,7,255,255,255,,
12,7,255,255,255,,
13,7,255,255,255,,
14,7,255,255,255,,
15,7,255,255,255,,
16,7,255,255,255,,
17,7,255,255,255,,
18,7,255,255,255,,
19,7,255,255,255,,
20,7,219,144,58,,
21,7,0,0,0,,
22,7,0,0,0,,
23,7,58,144,219,,
24,7,255,255,255,,
25,7,255,255,255,,
26,7,255,255,255,,
27,7,255,255,255,,
28,7,255,255,255,,
29,7,255,255,255,,
30,7,255,255,255,,
31,7,255,255,255,,
32,7,255,255,255,,
33,7,255,255,255,,
34,7,255,255,255,,
35,7,255,255,255,,
36,7,255,255,255,,
37,7,255,255,255,,
38,7,255,255,255,,
39,7,255,255,255,,
40,7,255,255,255,,
41,7,255,255,255,,
42,7,255,255,255,,
43,7,255,255,255,,
44,7,255,255,255,,
45,7,255,255,255,,
46,7,255,255,255,,
47,7,255,255,255,,
48,7,255,255,255,,
49,7,255,255,255,,
50,7,255,255,255,,
51,7,255,255,255,,
52,7,255,255,255,,
53,7,255,255,255,,
54,7,255,255,255,,
55,7,255,255,255,,
56,7,255,255,255,,
57,7,255,255,255,,
58,7,255,255,255,,
59,7,255,255,255,,
60,7,255,255,255,,
61,7,255,255,255,,
62,7,255,255,255,,
63,7,255,255,255,,
64,7,255,255,255,,
65,7,255,255,255,,
66,7,255,255,255,,
67,7,255,255,255,,
68,7,255,255,255,,
69,7,255,255,255,,
70,7,255,255,255,,
71,7,255,255,255,,
72,7,255,255,255,,
73,7,255,255,255,,
74,7,255,255,255,,
75,7,255,255,255,,
76,7,255,255,255,,
77,7,255,255,255,,
78,7,255,255,255,,
79,7,255,255,255,,
80,7,255,255,255,,
81,7,255,255,255,,
82,7,255,255,255,,
83,7,255,255,255,,
84,7,255,255,255,,
85,7,255,255,255,,
86,7,255,255,255,,
87,7,255,255,255,,
88,7,255,255,255,,
89,7,255,255,255,,
90,7,255,255,255,,
91,7,255,255,255,,
92,7,255,255,255,,
93,7,255,255,255,,
94,7,255,255,255,,
95,7,255,255,255,,
96,7,255,255,255,,
97,7,255,255,255,,
98,7,255,255,255,,
,,,,,,
,,,,,,
0,8,255,255,255,,thisMapaVsechPismenNaVsechRadcich.json
1,8,255,255,255,,
2,8,255,255,255,,
3,8,255,255,255,,
4,8,255,255,255,,
5,8,255,255,255,,
6,8,255,255,255,,
7,8,255,255,255,,
8,8,255,255,255,,
9,8,255,255,255,,
10,8,255,255,255,,
11,8,255,255,255,,
12,8,255,255,255,,
13,8,255,255,255,,
14,8,255,255,255,,
15,8,255,255,255,,
16,8,255,255,255,,
17,8,255,255,255,,
18,8,255,255,255,,
19,8,255,255,255,,
20,8,219,144,58,,
21,8,0,0,0,,
22,8,0,0,0,,
23,8,58,144,219,,
24,8,255,255,255,,
25,8,255,255,255,,
26,8,255,255,255,,
27,8,255,255,255,,
28,8,255,255,255,,
29,8,255,255,255,,
30,8,255,255,255,,
31,8,255,255,255,,
32,8,255,255,255,,
33,8,255,255,255,,
34,8,255,255,255,,
35,8,255,255,255,,
36,8,255,255,255,,
37,8,255,255,255,,
38,8,255,255,255,,
39,8,255,255,255,,
40,8,255,255,255,,
41,8,255,255,255,,
42,8,255,255,255,,
43,8,255,255,255,,
44,8,255,255,255,,
45,8,255,255,255,,
46,8,255,255,255,,
47,8,255,255,255,,
48,8,255,255,255,,
49,8,255,255,255,,
50,8,255,255,255,,
51,8,255,255,255,,
52,8,255,255,255,,
53,8,255,255,255,,
54,8,255,255,255,,
55,8,255,255,255,,
56,8,255,255,255,,
57,8,255,255,255,,
58,8,255,255,255,,
59,8,255,255,255,,
60,8,255,255,255,,
61,8,255,255,255,,
62,8,255,255,255,,
63,8,255,255,255,,
64,8,255,255,255,,
65,8,255,255,255,,
66,8,255,255,255,,
67,8,255,255,255,,
68,8,255,255,255,,
69,8,255,255,255,,
70,8,255,255,255,,
71,8,255,255,255,,
72,8,255,255,255,,
73,8,255,255,255,,
74,8,255,255,255,,
75,8,255,255,255,,
76,8,255,255,255,,
77,8,255,255,255,,
78,8,255,255,255,,
79,8,255,255,255,,
80,8,255,255,255,,
81,8,255,255,255,,
82,8,255,255,255,,
83,8,255,255,255,,
84,8,255,255,255,,
85,8,255,255,255,,
86,8,255,255,255,,
87,8,255,255,255,,
88,8,255,255,255,,
89,8,255,255,255,,
90,8,255,255,255,,
91,8,255,255,255,,
92,8,255,255,255,,
93,8,255,255,255,,
94,8,255,255,255,,
95,8,255,255,255,,
96,8,255,255,255,,
97,8,255,255,255,,
98,8,255,255,255,,
,,,,,,
,,,,,,
0,9,255,255,255,,thisMapaVsechPismenNaVsechRadcich.json
1,9,255,255,255,,
2,9,255,255,255,,
3,9,255,255,255,,
4,9,255,255,255,,
5,9,255,255,255,,
6,9,255,255,255,,
7,9,255,255,255,,
8,9,255,255,255,,
9,9,255,255,255,,
10,9,255,255,255,,
11,9,255,255,255,,
12,9,255,255,255,,
13,9,255,255,255,,
14,9,255,255,255,,
15,9,255,255,255,,
16,9,255,255,255,,
17,9,255,255,255,,
18,9,255,255,255,,
19,9,255,255,255,,
20,9,219,144,58,,
21,9,0,0,0,,
22,9,0,0,0,,
23,9,58,144,219,,
24,9,255,255,255,,
25,9,255,255,255,,
26,9,255,255,255,,
27,9,255,255,255,,
28,9,255,255,255,,
29,9,255,255,255,,
30,9,255,255,255,,
31,9,255,255,255,,
32,9,255,255,255,,
33,9,255,255,255,,
34,9,255,255,255,,
35,9,255,255,255,,
36,9,255,255,255,,
37,9,255,255,255,,
38,9,255,255,255,,
39,9,255,255,255,,
40,9,255,255,255,,
41,9,255,255,255,,
42,9,255,255,255,,
43,9,255,255,255,,
44,9,255,255,255,,
45,9,255,255,255,,
46,9,255,255,255,,
47,9,255,255,255,,
48,9,255,255,255,,
49,9,255,255,255,,
50,9,255,255,255,,
51,9,255,255,255,,
52,9,255,255,255,,
53,9,255,255,255,,
54,9,255,255,255,,
55,9,255,255,255,,
56,9,255,255,255,,
57,9,255,255,255,,
58,9,255,255,255,,
59,9,255,255,255,,
60,9,255,255,255,,
61,9,255,255,255,,
62,9,255,255,255,,
63,9,255,255,255,,
64,9,255,255,255,,
65,9,255,255,255,,
66,9,255,255,255,,
67,9,255,255,255,,
68,9,255,255,255,,
69,9,255,255,255,,
70,9,255,255,255,,
71,9,255,255,255,,
72,9,255,255,255,,
73,9,255,255,255,,
74,9,255,255,255,,
75,9,255,255,255,,
76,9,255,255,255,,
77,9,255,255,255,,
78,9,255,255,255,,
79,9,255,255,255,,
80,9,255,255,255,,
81,9,255,255,255,,
82,9,255,255,255,,
83,9,255,255,255,,
84,9,255,255,255,,
85,9,255,255,255,,
86,9,255,255,255,,
87,9,255,255,255,,
88,9,255,255,255,,
89,9,255,255,255,,
90,9,255,255,255,,
91,9,255,255,255,,
92,9,255,255,255,,
93,9,255,255,255,,
94,9,255,255,255,,
95,9,255,255,255,,
96,9,255,255,255,,
97,9,255,255,255,,
98,9,255,255,255,,
,,,,,,
,,,,,,
0,10,255,255,255,,thisMapaVsechPismenNaVsechRadcich.json
1,10,255,255,255,,
2,10,255,255,255,,
3,10,255,255,255,,
4,10,219,219,182,,
5,10,102,58,58,,
6,10,58,0,0,,
7,10,0,0,0,,
8,10,0,0,0,,
9,10,0,0,58,,
10,10,58,102,182,,
11,10,219,255,255,,
12,10,255,255,255,,
13,10,255,255,255,,
14,10,255,255,255,,
15,10,255,255,255,,
16,10,255,255,255,,
17,10,255,255,255,,
18,10,255,255,255,,
19,10,255,255,255,,
20,10,219,144,58,,
21,10,0,0,0,,
22,10,0,0,0,,
23,10,58,144,219,,
24,10,219,182,102,,
25,10,58,58,0,,
26,10,0,0,0,,
27,10,0,0,0,,
28,10,58,58,102,,
29,10,182,219,255,,
30,10,255,255,255,,
31,10,255,255,255,,
32,10,255,255,255,,
33,10,255,255,255,,
34,10,255,255,255,,
35,10,255,255,255,,
36,10,255,255,255,,
37,10,255,255,255,,
38,10,255,255,255,,
39,10,255,255,255,,
40,10,219,182,102,,
41,10,58,58,0,,
42,10,0,0,0,,
43,10,0,0,0,,
44,10,0,58,58,,
45,10,102,144,219,,
46,10,255,255,255,,
47,10,255,255,255,,
48,10,255,255,255,,
49,10,255,255,255,,
50,10,255,255,255,,
51,10,255,255,255,,
52,10,255,182,102,,
53,10,0,0,0,,
54,10,0,0,0,,
55,10,0,58,144,,
56,10,219,255,255,,
57,10,255,255,255,,
58,10,255,255,255,,
59,10,219,144,58,,
60,10,0,0,0,,
61,10,0,0,0,,
62,10,102,182,255,,
63,10,255,255,255,,
64,10,255,255,255,,
65,10,255,255,255,,
66,10,255,255,255,,
67,10,255,255,219,,
68,10,182,102,0,,
69,10,0,0,0,,
70,10,0,0,0,,
71,10,102,182,255,,
72,10,255,255,255,,
73,10,255,255,255,,
74,10,255,255,255,,
75,10,255,219,144,,
76,10,58,0,0,,
77,10,0,0,0,,
78,10,0,102,182,,
79,10,219,255,255,,
80,10,255,255,255,,
81,10,255,255,255,,
82,10,255,255,255,,
83,10,255,255,255,,
84,10,255,255,219,,
85,10,144,58,0,,
86,10,0,0,0,,
87,10,0,0,0,,
88,10,0,0,0,,
89,10,0,0,0,,
90,10,0,0,0,,
91,10,0,0,0,,
92,10,0,102,182,,
93,10,255,255,255,,
94,10,255,255,255,,
95,10,255,255,255,,
96,10,255,255,255,,
97,10,255,255,255,,
98,10,255,255,255,,
,,,,,,
,,,,,,
0,11,255,255,255,,thisMapaVsechPismenNaVsechRadcich.json
1,11,255,255,255,,
2,11,255,255,255,,
3,11,219,144,58,,
4,11,0,0,0,,
5,11,0,0,0,,
6,11,0,0,0,,
7,11,0,0,0,,
8,11,0,0,0,,
9,11,0,0,0,,
10,11,0,0,0,,
11,11,0,0,102,,
12,11,182,255,255,,
13,11,255,255,255,,
14,11,255,255,255,,
15,11,255,255,255,,
16,11,255,255,255,,
17,11,255,255,255,,
18,11,255,255,255,,
19,11,255,255,255,,
20,11,219,144,58,,
21,11,0,0,0,,
22,11,0,0,0,,
23,11,0,0,0,,
24,11,0,0,0,,
25,11,0,0,0,,
26,11,0,0,0,,
27,11,0,0,0,,
28,11,0,0,0,,
29,11,0,0,58,,
30,11,144,219,255,,
31,11,255,255,255,,
32,11,255,255,255,,
33,11,255,255,255,,
34,11,255,255,255,,
35,11,255,255,255,,
36,11,255,255,255,,
37,11,255,255,255,,
38,11,255,255,219,,
39,11,144,58,0,,
40,11,0,0,0,,
41,11,0,0,0,,
42,11,0,0,0,,
43,11,0,0,0,,
44,11,0,0,0,,
45,11,0,0,0,,
46,11,102,182,255,,
47,11,255,255,255,,
48,11,255,255,255,,
49,11,255,255,255,,
50,11,255,255,255,,
51,11,255,255,255,,
52,11,255,255,219,,
53,11,144,58,0,,
54,11,0,0,0,,
55,11,0,0,0,,
56,11,58,144,219,,
57,11,255,255,255,,
58,11,255,255,182,,
59,11,102,0,0,,
60,11,0,0,0,,
61,11,0,58,144,,
62,11,219,255,255,,
63,11,255,255,255,,
64,11,255,255,255,,
65,11,255,255,255,,
66,11,255,255,255,,
67,11,255,255,255,,
68,11,219,144,58,,
69,11,0,0,0,,
70,11,0,0,0,,
71,11,0,102,182,,
72,11,255,255,255,,
73,11,255,255,255,,
74,11,255,255,255,,
75,11,255,182,102,,
76,11,0,0,0,,
77,11,0,0,0,,
78,11,58,144,219,,
79,11,255,255,255,,
80,11,255,255,255,,
81,11,255,255,255,,
82,11,255,255,255,,
83,11,255,255,255,,
84,11,255,255,219,,
85,11,144,58,0,,
86,11,0,0,0,,
87,11,0,0,0,,
88,11,0,0,0,,
89,11,0,0,0,,
90,11,0,0,0,,
91,11,0,0,0,,
92,11,0,102,182,,
93,11,255,255,255,,
94,11,255,255,255,,
95,11,255,255,255,,
96,11,255,255,255,,
