x,y,R,G,B,,
6,10,0,0,0,,
1,11,0,0,0,,
2,11,0,0,0,,
3,11,0,0,0,,
4,11,0,0,0,,
5,11,0,0,0,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
DataView 3-48,3,48,,,,
DataView 51-106,51,106,,,,
DataView 109-133,109,133,,,,
DataView 136-190,136,190,,,,
DataView 193-236,193,236,,,,
DataView 239-268,239,268,,,,
DataView 271-334,271,334,,,,
DataView 337-395,337,395,,,,
DataView 398-425,398,425,,,,
DataView 428-462,428,462,,,,
DataView 465-516,465,516,,,,
DataView 519-550,519,550,,,,
DataView 553-624,553,624,,,,
DataView 627-672,627,672,,,,
DataView 675-712,675,712,,,,
DataView 715-768,715,768,,,,
DataView 771-823,771,823,,,,
DataView 826-854,826,854,,,,
DataView 857-886,857,886,,,,
DataView 889-916,889,916,,,,
DataView 919-964,919,964,,,,
DataView 967-999,967,999,,,,
DataView 1002-1058,1002,1058,,,,
DataView 1061-1097,1061,1097,,,,
DataView 1100-1139,1100,1139,,,,
DataView 1142-1176,1142,1176,,,,
